Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695935467.9579628,120,153101,0,GPS1_Frame,42.33806566666667,-71.08501666666666,54.5,328237.2850086938,4689417.740423704,19,T
1695935475.9693913,121,153102,0,GPS1_Frame,42.33808316666667,-71.08500466666666,54.1,328238.3212523287,4689419.659424871,19,T
1695935483.9784424,122,153103,0,GPS1_Frame,42.33809883333333,-71.08498133333333,53.4,328240.2861769821,4689421.351955181,19,T
1695935491.9888365,123,153104,0,GPS1_Frame,42.33811333333333,-71.08496383333333,52.6,328241.7673572424,4689422.926719772,19,T
1695935499.9975622,124,153105,0,GPS1_Frame,42.33812966666666,-71.08494583333332,51.9,328243.2947198523,4689424.704052355,19,T
1695935508.0092728,125,153106,0,GPS1_Frame,42.33814300000001,-71.08492383333333,51.1,328245.1434452648,4689426.14017839,19,T
1695935516.0203433,126,153107,0,GPS1_Frame,42.338153,-71.08490533333334,50.7,328246.6947545459,4689427.213233379,19,T
1695935524.0315933,127,153108,0,GPS1_Frame,42.338164000000006,-71.08489016666667,50.6,328247.9741764517,4689428.404064081,19,T
1695935532.0429974,128,153109,0,GPS1_Frame,42.33817883333333,-71.08487866666665,50.0,328248.96196410817,4689430.02796369,19,T
1695935540.0536013,129,153110,0,GPS1_Frame,42.33818916666667,-71.08486933333333,50.0,328249.75900368905,4689431.156549191,19,T
1695935548.0645607,130,153111,0,GPS1_Frame,42.33819883333334,-71.08485933333333,50.1,328250.60914984974,4689432.209759944,19,T
1695935556.074146,131,153112,0,GPS1_Frame,42.338215000000005,-71.0848465,50.0,328251.71041017235,4689433.979023241,19,T
1695935564.0842843,132,153113,0,GPS1_Frame,42.33822766666667,-71.0848305,48.7,328253.0630198714,4689435.353242216,19,T
1695935572.0930927,133,153114,0,GPS1_Frame,42.33825166666667,-71.0848085,48.0,328254.94078043196,4689437.973822642,19,T
1695935580.1024833,134,153115,0,GPS1_Frame,42.338268,-71.08479216666666,47.0,328256.33083205984,4689439.754524293,19,T
1695935588.1136367,135,153116,0,GPS1_Frame,42.338282666666665,-71.084777,46.6,328257.6202324439,4689441.352512016,19,T
1695935596.1238446,136,153117,0,GPS1_Frame,42.33829683333333,-71.08476066666667,45.6,328259.0043841577,4689442.892622366,19,T
1695935604.1307049,137,153118,0,GPS1_Frame,42.338313500000005,-71.084741,44.1,328260.6699501334,4689444.703606354,19,T
1695935612.1400745,138,153119,0,GPS1_Frame,42.33833033333334,-71.08472366666666,42.5,328262.1437428703,4689446.537810516,19,T
1695935620.1514528,139,153120,0,GPS1_Frame,42.338347000000006,-71.08470349999999,41.5,328263.850498506,4689448.347785346,19,T
1695935628.1613767,140,153121,0,GPS1_Frame,42.338359833333335,-71.08468516666667,40.8,328265.39578291745,4689449.735800949,19,T
1695935636.1734815,141,153122,0,GPS1_Frame,42.33837033333332,-71.08466816666667,39.7,328266.8248712212,4689450.867410935,19,T
1695935644.1826787,142,153123,0,GPS1_Frame,42.33838116666667,-71.0846515,38.6,328268.22740564134,4689452.036708554,19,T
1695935652.1953766,143,153124,0,GPS1_Frame,42.33838816666666,-71.084636,37.6,328269.5233912389,4689452.78270029,19,T
1695935660.2056212,144,153125,0,GPS1_Frame,42.338398999999995,-71.08461933333334,36.2,328270.92592482234,4689453.951998424,19,T
1695935668.2137802,145,153126,0,GPS1_Frame,42.33841316666667,-71.0846035,34.8,328272.2688799463,4689455.493121086,19,T
1695935676.2229528,146,153127,0,GPS1_Frame,42.33842383333334,-71.08458850000001,34.2,328273.5336546622,4689456.6472787075,19,T
1695935684.2330368,147,153128,0,GPS1_Frame,42.33843316666666,-71.0845755,33.1,328274.63003438746,4689457.657419254,19,T
1695935692.24505,148,153129,0,GPS1_Frame,42.338445166666666,-71.08456116666666,32.3,328275.8435162499,4689458.9609801695,19,T
1695935700.256774,149,153130,0,GPS1_Frame,42.33845666666666,-71.08454566666666,32.0,328277.1517494614,4689460.206663927,19,T
1695935708.2669413,150,153131,0,GPS1_Frame,42.338465,-71.08453,31.0,328278.46509250643,4689461.100377151,19,T
1695935716.277345,151,153132,0,GPS1_Frame,42.338476166666666,-71.08451616666666,30.5,328279.63511342416,4689462.312413161,19,T
1695935724.2856612,152,153133,0,GPS1_Frame,42.338485000000006,-71.0845035,29.4,328280.7026695385,4689463.267706613,19,T
1695935732.2974317,153,153134,0,GPS1_Frame,42.338496666666664,-71.08448716666666,28.8,328282.0800067822,4689464.530215366,19,T
1695935740.3076599,154,153135,0,GPS1_Frame,42.33850399999999,-71.08447416666667,27.9,328283.1709399249,4689465.318272449,19,T
1695935748.317583,155,153136,0,GPS1_Frame,42.338512666666674,-71.08446099999999,27.2,328284.27923262306,4689466.2540496085,19,T
1695935756.327679,156,153137,0,GPS1_Frame,42.33852433333333,-71.08444766666666,26.4,328285.4094215229,4689467.522617467,19,T
1695935764.3386095,157,153138,0,GPS1_Frame,42.338535666666665,-71.08443383333334,25.9,328286.57989386475,4689468.753161643,19,T
1695935772.3468585,158,153139,0,GPS1_Frame,42.338550500000004,-71.0844185,25.6,328287.8834663095,4689470.369325128,19,T
1695935780.3563817,159,153140,0,GPS1_Frame,42.33856349999999,-71.08440183333333,25.2,328289.29189096845,4689471.779218578,19,T
1695935788.3662302,160,153141,0,GPS1_Frame,42.33857866666667,-71.08438433333335,24.7,328290.77486455615,4689473.428021257,19,T
1695935796.37508,161,153142,0,GPS1_Frame,42.33859,-71.08436783333333,24.3,328292.16502110165,4689474.653181207,19,T
1695935804.3849683,162,153143,0,GPS1_Frame,42.3386,-71.08435200000001,23.8,328293.49662642577,4689475.731631185,19,T
1695935812.393846,163,153144,0,GPS1_Frame,42.33860966666666,-71.08433666666666,23.4,328294.7861329173,4689476.774076964,19,T
1695935820.4040918,164,153145,0,GPS1_Frame,42.33861749999999,-71.0843205,22.9,328296.1393007937,4689477.611262493,19,T
1695935828.4148014,165,153146,0,GPS1_Frame,42.338628166666666,-71.084305,22.5,328297.44525876536,4689478.764414557,19,T
1695935836.424904,166,153147,0,GPS1_Frame,42.33864216666666,-71.08429183333332,21.7,328298.5680639228,4689480.292419858,19,T
1695935844.433666,167,153148,0,GPS1_Frame,42.3386545,-71.0842765,21.4,328299.86482700356,4689481.630979525,19,T
1695935852.4430723,168,153149,0,GPS1_Frame,42.3386655,-71.08426183333333,21.0,328301.1030390794,4689482.822829124,19,T
1695935860.4533942,169,153150,0,GPS1_Frame,42.33867983333333,-71.08424833333333,20.5,328302.25421080785,4689484.387176006,19,T
1695935868.464588,170,153151,0,GPS1_Frame,42.338689333333335,-71.08423566666667,20.1,328303.3235750462,4689485.416500992,19,T
1695935876.474761,171,153152,0,GPS1_Frame,42.33869933333334,-71.08422216666666,20.0,328304.46295163495,4689486.499664604,19,T
1695935884.4849312,172,153153,0,GPS1_Frame,42.33870916666667,-71.08421016666667,19.8,328305.4783010579,4689487.567350202,19,T
1695935892.4933057,173,153154,0,GPS1_Frame,42.338719833333336,-71.08419716666667,19.6,328306.57830039156,4689488.725552014,19,T
1695935900.50431,174,153155,0,GPS1_Frame,42.338731666666675,-71.08418133333333,19.2,328307.91489063425,4689490.007582292,19,T
1695935908.5154996,175,153156,0,GPS1_Frame,42.33874049999999,-71.084169,18.8,328308.954978054,4689490.96355292,19,T
1695935916.5255895,176,153157,0,GPS1_Frame,42.33875033333334,-71.08415566666666,18.5,328310.08016893227,4689492.028546876,19,T
1695935924.535282,177,153158,0,GPS1_Frame,42.33875716666667,-71.084144,17.8,328311.0598910842,4689492.76377919,19,T
1695935932.5466323,178,153159,0,GPS1_Frame,42.33876516666666,-71.08413016666667,17.2,328312.2212827228,4689493.624186197,19,T
1695935940.557707,179,153200,0,GPS1_Frame,42.338772666666664,-71.0841145,17.0,328313.53234702017,4689494.425370411,19,T
1695935948.5676978,180,153201,0,GPS1_Frame,42.338781000000004,-71.08410033333332,16.6,328314.7221059527,4689495.32211889,19,T
1695935956.5768688,181,153202,0,GPS1_Frame,42.33878833333333,-71.08408850000001,16.2,328315.71691827755,4689496.112536493,19,T
1695935964.589273,182,153203,0,GPS1_Frame,42.33879733333333,-71.08407566666666,16.0,328316.79864833003,4689497.086005735,19,T
1695935972.5977952,183,153204,0,GPS1_Frame,42.338805333333326,-71.0840655,15.2,328317.6579711994,4689497.953817053,19,T
