Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695871727.248249,167,153149,0,GPS1_Frame,42.3386655,71.08426183333333,21.0,671698.8969609207,4689482.822829124,42,T
1695871735.2598827,168,153150,0,GPS1_Frame,42.33867983333333,71.08424833333333,20.5,671697.7457891922,4689484.387176006,42,T
1695871743.2713056,169,153151,0,GPS1_Frame,42.338689333333335,71.08423566666667,20.1,671696.6764249539,4689485.416500992,42,T
1695871751.283102,170,153152,0,GPS1_Frame,42.33869933333334,71.08422216666666,20.0,671695.537048365,4689486.499664604,42,T
1695871759.2945194,171,153153,0,GPS1_Frame,42.33870916666667,71.08421016666667,19.8,671694.5216989422,4689487.567350202,42,T
1695871767.3063111,172,153154,0,GPS1_Frame,42.338719833333336,71.08419716666667,19.6,671693.4216996084,4689488.725552014,42,T
1695871775.31735,173,153155,0,GPS1_Frame,42.338731666666675,71.08418133333333,19.2,671692.0851093658,4689490.007582292,42,T
1695871783.3284,174,153156,0,GPS1_Frame,42.33874049999999,71.084169,18.8,671691.0450219461,4689490.96355292,42,T
1695871791.34027,175,153157,0,GPS1_Frame,42.33875033333334,71.08415566666666,18.5,671689.9198310678,4689492.028546876,42,T
1695871799.3506608,176,153158,0,GPS1_Frame,42.33875716666667,71.084144,17.8,671688.9401089158,4689492.76377919,42,T
1695871807.3609843,177,153159,0,GPS1_Frame,42.33876516666666,71.08413016666667,17.2,671687.7787172772,4689493.624186197,42,T
1695871815.3714871,178,153200,0,GPS1_Frame,42.338772666666664,71.0841145,17.0,671686.4676529798,4689494.425370411,42,T
1695871823.3818724,179,153201,0,GPS1_Frame,42.338781000000004,71.08410033333332,16.6,671685.2778940473,4689495.32211889,42,T
1695871831.3918538,180,153202,0,GPS1_Frame,42.33878833333333,71.08408850000001,16.2,671684.2830817224,4689496.112536493,42,T
1695871839.4021068,181,153203,0,GPS1_Frame,42.33879733333333,71.08407566666666,16.0,671683.20135167,4689497.086005735,42,T
1695871847.4124222,182,153204,0,GPS1_Frame,42.338805333333326,71.0840655,15.2,671682.3420288006,4689497.953817053,42,T
1695871855.422706,183,153205,0,GPS1_Frame,42.33881533333333,71.08405450000001,14.8,671681.4086114094,4689499.042030633,42,T
1695871863.4346006,184,153206,0,GPS1_Frame,42.33882366666667,71.08404,15.2,671680.1913932471,4689499.938106907,42,T
1695871871.4456944,185,153207,0,GPS1_Frame,42.33883816666666,71.084027,15.1,671679.0809657553,4689501.521973294,42,T
1695871879.4567118,186,153208,0,GPS1_Frame,42.3388495,71.08401466666666,14.8,671678.0340780788,4689502.755551704,42,T
1695871887.4662452,187,153209,0,GPS1_Frame,42.338860999999994,71.08400283333334,14.5,671677.0279281493,4689504.008646849,42,T
1695871895.4753742,188,153210,0,GPS1_Frame,42.338872666666674,71.08398866666667,14.3,671675.8291005266,4689505.275538106,42,T
1695871903.4874363,189,153211,0,GPS1_Frame,42.338885499999996,71.08397333333333,14.3,671674.530986108,4689506.669623466,42,T
1695871911.4998646,190,153212,0,GPS1_Frame,42.338898333333326,71.08395983333334,14.0,671673.3839056449,4689508.06741057,42,T
1695871919.5100706,191,153213,0,GPS1_Frame,42.338910000000006,71.083946,13.6,671672.2125399705,4689509.334975418,42,T
1695871927.5224524,192,153214,0,GPS1_Frame,42.33892316666667,71.08393216666667,13.2,671671.0370926386,4689510.7691040095,42,T
1695871935.5343938,193,153215,0,GPS1_Frame,42.33893416666667,71.0839205,12.8,671670.0460360402,4689511.967015411,42,T
1695871943.5451055,194,153216,0,GPS1_Frame,42.33894466666667,71.08390899999999,12.5,671669.0700707469,4689513.10974225,42,T
1695871951.5560393,195,153217,0,GPS1_Frame,42.338956333333336,71.08389816666666,12.2,671668.145852077,4689514.3833646225,42,T
1695871959.5676162,196,153218,0,GPS1_Frame,42.33897133333333,71.083885,12.0,671667.0203384751,4689516.0224175025,42,T
1695871967.5784175,197,153219,0,GPS1_Frame,42.33898283333333,71.083875,11.8,671666.1652255587,4689517.279215503,42,T
1695871975.5894186,198,153220,0,GPS1_Frame,42.338997500000005,71.08386333333333,11.7,671665.1641925729,4689518.88428293,42,T
1695871983.5999122,199,153221,0,GPS1_Frame,42.3390085,71.0838495,11.8,671663.9946442953,4689520.077820822,42,T
1695871991.6089056,200,153222,0,GPS1_Frame,42.33901900000001,71.08383533333334,11.8,671662.7989964692,4689521.215164753,42,T
1695871999.6196353,201,153223,0,GPS1_Frame,42.33902916666666,71.08382066666667,11.7,671661.5630652506,4689522.314485311,42,T
1695872007.63175,202,153224,0,GPS1_Frame,42.33903866666666,71.08380716666667,11.6,671660.4250605477,4689523.342133164,42,T
1695872015.6428852,203,153225,0,GPS1_Frame,42.33904883333333,71.08379466666666,11.3,671659.3676237187,4689524.445828297,42,T
1695872023.6517093,204,153226,0,GPS1_Frame,42.3390605,71.083782,11.3,671658.2923751515,4689525.715750671,42,T
1695872031.6640203,205,153227,0,GPS1_Frame,42.33907016666667,71.0837655,11.6,671656.9067729734,4689526.755849628,42,T
1695872039.6752403,206,153228,0,GPS1_Frame,42.33908183333333,71.08375233333332,11.6,671655.79033437,4689528.024762955,42,T
1695872047.687137,207,153229,0,GPS1_Frame,42.339093000000005,71.0837415,11.2,671654.8674805271,4689529.242865792,42,T
1695872055.6990557,208,153230,0,GPS1_Frame,42.33910433333334,71.08373116666667,11.1,671653.9853642732,4689530.480485194,42,T
1695872063.7092395,209,153231,0,GPS1_Frame,42.33911516666667,71.08372,11.2,671653.0359575511,4689531.660901201,42,T
1695872071.7214425,210,153232,0,GPS1_Frame,42.33912616666667,71.08370683333332,11.5,671651.9213344592,4689532.855786861,42,T
1695872079.731786,211,153233,0,GPS1_Frame,42.339136499999995,71.08369316666668,11.6,671650.767335012,4689533.97563506,42,T
1695872087.7428942,212,153234,0,GPS1_Frame,42.339150000000004,71.08368,11.4,671649.645910001,4689535.448127004,42,T
1695872095.7536116,213,153235,0,GPS1_Frame,42.33916083333334,71.083668,11.4,671648.6278533663,4689536.626861293,42,T
1695872103.7656717,214,153236,0,GPS1_Frame,42.33917116666667,71.08365766666667,11.3,671647.7484601175,4689537.7534390595,42,T
